startId:START_ID,endId:END_ID,type:TYPE,indicator
11,7882,Constraint,with
3478,7409,Attribute,naturally corresponds
3478,3073,Constraint,as
3478,3073,Constraint,in
3478,3073,Action,shown
3225,252,Action,represents
252,4426,Conjunctive,and
5431,6289,Constraint,in
6289,7409,Attribute,Moreover can be added
6289,7409,Attribute,form
4339,6999,Attribute,is
4339,2902,Constraint,in
2902,7062,Constraint,of
7062,5470,Sequential,
5470,7062,Constraint,of
7062,7409,Attribute,actually constitutes
4519,540,Constraint,to
4519,540,Constraint,in
4519,540,Action,record
540,4339,Constraint,about
4339,6114,Sequential,
6114,2493,Sequential,
2493,6069,Conjunctive,and
6069,4339,Constraint,of
6069,4339,Action,storing
7762,4231,Action,However concern
4231,4339,Constraint,of
4339,6922,Sequential,
4231,4632,Constraint,into
4231,4632,Action,can be classified
4632,6213,Sequential,
6213,3303,Sequential,
3303,4682,Conjunctive,and
4231,2493,Constraint,by
4231,2493,Action,can also be classified
2493,6114,Conjunctive,and
4339,7813,Sequential,
7813,7409,Attribute,So can be specified
7813,3073,Constraint,as
7813,3073,Constraint,in
7813,3073,Action,shown
7805,3352,Attribute,be
3352,511,Constraint,for
511,7222,Sequential,
7222,1470,Action,coordinate
1470,729,Constraint,into
1470,729,Action,can be classified
729,6807,Sequential,
3854,1832,Action,proposes
1832,2261,Action,adding
2261,6999,Constraint,during
4617,4339,Conjunctive,and
4339,7406,Constraint,to
4339,7406,Action,are added
2261,7406,Constraint,to
2261,7406,Action,can be added
7406,6967,Constraint,if
7406,6967,Conjunctive,nor
7696,7690,Constraint,to
7696,7690,Action,needs
7696,7690,Action,update
7690,397,Constraint,at
397,1810,Constraint,in
2607,3857,Action,can reflect
3857,2222,Constraint,over
2222,658,Constraint,for
658,4827,Conjunctive,and
4827,2222,Constraint,of
2222,4513,Constraint,by
2222,4513,Action,determined
4513,6701,Conjunctive,and
6701,3073,Constraint,as
6701,3073,Constraint,in
6701,3073,Action,shown
3225,2819,Sequential,
2819,7406,Action,can further define
7406,4866,Action,specifying
4866,658,Constraint,for
658,7406,Sequential,
7406,3322,Sequential,
3322,246,Sequential,
246,6941,Sequential,
461,5746,Action,can display
5746,1834,Constraint,about
1834,7213,Constraint,of
7213,1834,Conjunctive,and
1834,984,Constraint,of
984,4799,Constraint,in
658,1672,Action,shows
1672,7848,Sequential,
7848,4231,Constraint,of
7848,4231,Conjunctive,and
7461,6724,Constraint,to
7461,6724,Action,can be used
7461,6724,Action,reform
6724,1292,Action,based
1292,540,Constraint,into
1292,540,Constraint,in
540,1674,Sequential,
1674,4899,Sequential,
4899,3686,Sequential,
3686,3894,Sequential,
3894,5311,Constraint,as
3894,5311,Constraint,in
3894,5311,Action,shown
7049,285,Action,satisfies
6480,7493,Action,contains
7493,3894,Constraint,by
7493,3894,Action,marked
5135,1728,Constraint,to
5135,7409,Attribute,corresponds
1728,3686,Sequential,
3686,3894,Sequential,
3894,5121,Sequential,
5121,2750,Action,so could retrieve
2750,4875,Action,according to
4875,4484,Conjunctive,and
4875,4484,Conjunctive,or
4484,6740,Constraint,in
7461,5475,Action,enables
5475,7049,Constraint,in
5790,548,Constraint,of
5790,548,Action,raising
3696,1471,Sequential,
1471,2976,Sequential,
2976,6042,Sequential,
6042,3854,Sequential,
3854,1966,Sequential,
1966,7049,Constraint,to
1966,7049,Action,refine
6531,5745,Constraint,on
5745,3946,Constraint,by
5745,3946,Action,is currently managed
3946,3613,Sequential,
3613,1317,Constraint,by
3613,1317,Action,developed
7461,4147,Constraint,to
7461,4147,Action,can be used
7461,4147,Action,reform
4147,2867,Conjunctive,and
2867,7782,Sequential,
7431,7406,Constraint,in
7431,7406,Conjunctive,and
7431,7406,Action,can be specified
5247,2496,Attribute,can be specified
5247,118,Constraint,as
5247,118,Constraint,in
5247,118,Action,shown
118,4857,Sequential,
4857,4951,Sequential,
4951,3037,Sequential,
3037,3251,Conjunctive,and
3251,4891,Constraint,for
3251,4891,Action,where respectively stand
4891,1364,Sequential,
1364,953,Sequential,
953,2953,Conjunctive,and
7820,2610,Constraint,by
7820,2610,Action,can be designed
7820,2610,Action,classifying
2610,1153,Action,according to
1153,7479,Sequential,
7479,6209,Sequential,
6209,2794,Sequential,
2794,2236,Sequential,
2236,2330,Sequential,
2330,4375,Sequential,
4375,4844,Sequential,
4844,495,Sequential,
495,1156,Sequential,
1156,7536,Conjunctive,and
7536,3073,Constraint,as
7536,3073,Constraint,in
7536,3073,Action,shown
3422,7014,Constraint,by
3422,7014,Action,can be classified
7014,4260,Sequential,
4260,7564,Sequential,
7564,1304,Sequential,
1304,3944,Sequential,
3944,5980,Conjunctive,and
7805,658,Constraint,for
7805,658,Action,can be refined
658,1654,Sequential,
1654,7079,Constraint,into
1654,7079,Action,can be further divided
1918,4231,Constraint,of
1853,1766,Action,has
1766,7861,Conjunctive,and
7861,4344,Action,reflects
1766,1557,Action,helps
1766,1557,Action,distinguish
7861,1766,Constraint,to
7861,1766,Constraint,while
7861,1766,Conjunctive,or
7861,2824,Attribute,is
7861,1766,Action,be accurately obtained
7861,1766,Action,expressed
5437,1766,Constraint,between
1766,6098,Constraint,in
1766,6098,Conjunctive,and
658,7842,Sequential,
7842,4231,Action,does not reflect
4231,4504,Constraint,of
7406,5201,Action,represents
5201,5614,Sequential,
5614,2863,Constraint,of
6550,2863,Action,has stored
2863,5201,Action,also reflects
5201,5614,Sequential,
5614,2863,Constraint,of
3213,7467,Action,can help
3213,7467,Action,classify
1499,7449,Constraint,to
1499,7449,Action,automatically adding
6597,2062,Constraint,on
6597,2062,Action,depends
2062,1766,Constraint,between
1766,7861,Conjunctive,and
7861,6597,Constraint,of
6597,3873,Conjunctive,and
3873,3225,Constraint,of
2964,4504,Constraint,of
4504,3225,Constraint,in
3225,4509,Constraint,of
4509,4444,Action,repre-sent
4444,5614,Sequential,
5614,2064,Constraint,on
2064,4231,Constraint,of
4231,4504,Constraint,of
4827,7472,Sequential,
7472,4875,Conjunctive,and
4875,1751,Sequential,
1751,3354,Conjunctive,or
3354,7472,Constraint,from
7472,4753,Sequential,
4753,1766,Attribute,is
3584,265,Action,helps
3584,265,Action,add
265,2425,Constraint,to
2964,4504,Constraint,from
4504,7371,Constraint,in
7371,4627,Sequential,
4627,7371,Constraint,with
7371,7805,Sequential,
7805,2040,Constraint,to
7805,2040,Action,form
613,692,Constraint,like
692,2399,Attribute,can help
692,2399,Attribute,find
5916,4844,Constraint,in
4844,850,Sequential,
2964,265,Constraint,from
265,2964,Conjunctive,and
265,2964,Action,put
2964,2040,Constraint,into
2040,7861,Action,representing
1766,265,Constraint,about
265,4781,Sequential,
4781,7472,Sequential,
7472,7084,Sequential,
7084,6146,Conjunctive,and
6146,1766,Conjunctive,and
6146,1766,Action,put
1766,265,Constraint,about
265,4781,Sequential,
4781,7472,Sequential,
7472,7084,Sequential,
7084,6146,Conjunctive,and
6146,2040,Constraint,into
5371,6364,Constraint,from
5371,1369,Attribute,are
6364,1751,Constraint,of
1766,7861,Conjunctive,and
7861,265,Constraint,on
3225,7049,Constraint,in
7100,4125,Action,share
4125,2964,Constraint,of
2964,328,Constraint,in
328,4913,Constraint,of
4913,4504,Sequential,
4504,3225,Constraint,to
4504,663,Attribute,is
4504,3225,Action,match
3225,4504,Conjunctive,and
3225,4504,Action,therefore put
4504,3225,Constraint,into
3225,4064,Sequential,
4064,4912,Sequential,
4912,4504,Action,put
4504,3421,Constraint,into
3421,2193,Action,awaiting
3713,2553,Action,reflects
2553,7399,Constraint,of
6551,4504,Conjunctive,and
6551,4504,Action,cited
4504,7130,Constraint,in
7130,2064,Action,can help
7130,2064,Action,determine
2064,4504,Constraint,of
4504,3225,Constraint,in
3225,265,Constraint,by
3225,265,Conjunctive,or
3225,265,Action,is cited
3225,265,Action,cites
265,6763,Sequential,
6763,4899,Constraint,to
6763,4899,Action,probably belong
4504,3225,Constraint,in
3225,265,Constraint,by
3225,265,Conjunctive,or
3225,265,Action,cite
3225,265,Action,are cited
265,5346,Sequential,
5346,265,Constraint,of
265,3225,Constraint,to
265,3225,Action,belongs
167,5933,Constraint,from
5933,692,Constraint,of
5933,692,Action,using
692,2964,Constraint,to
692,2964,Action,ex-tract
2964,265,Conjunctive,and
2964,265,Action,match
265,3225,Conjunctive,and
1853,2652,Constraint,in
1853,2652,Action,evenly distributed
2652,1795,Sequential,
1795,962,Sequential,
962,1771,Sequential,
1771,2652,Constraint,of
1771,2652,Action,automatically adding
5129,6285,Sequential,approximately 80 %
5129,6285,Action,can be reached
6285,1766,Constraint,of
1766,4721,Action,play
3476,3784,Action,depicts
3784,4504,Constraint,to
3784,4504,Action,automatically classify
4504,7406,Constraint,by
4504,7406,Action,using
7114,5153,Constraint,on
7114,5153,Action,depends
786,2073,Constraint,of
786,2073,Action,consists
5696,7406,Constraint,like
5696,7406,Conjunctive,or
4005,7406,Constraint,by
4005,7406,Action,joining
7406,1101,Conjunctive,or
7406,1101,Action,adding
1101,4509,Constraint,to
4509,1443,Action,according to
7538,7406,Constraint,by
7538,7406,Action,splitting
7406,1443,Action,according to
566,1285,Constraint,to
566,1285,Attribute,is
566,1285,Action,determine
1285,6935,Constraint,to
1285,6935,Action,know
1853,6062,Action,usually share
6062,658,Constraint,for
658,1195,Sequential,
1195,4444,Sequential,
4444,7466,Sequential,
7466,1606,Sequential,
1606,3093,Sequential,
3093,4611,Sequential,
4611,5735,Sequential,
5735,6423,Sequential,
6423,1499,Sequential,
1499,5473,Sequential,
5473,1399,Sequential,
1399,7726,Sequential,
6599,4396,Conjunctive,or
6599,4989,Attribute,be
6599,4396,Action,represents
4396,4736,Conjunctive,or
4736,1915,Constraint,of
6431,5121,Sequential,
3638,1984,Sequential,
6606,5201,Action,enables
5201,1853,Constraint,to
5201,1853,Conjunctive,and
5201,1853,Action,collect
5201,1853,Action,edit
1853,4237,Conjunctive,and
1853,4237,Action,finally forms
4237,382,Constraint,by
4237,382,Action,defining
6606,7191,Action,includes
7191,4093,Sequential,
294,7797,Action,checking
294,7797,Action,check
7797,4091,Constraint,between
3862,3503,Action,check
3503,1747,Conjunctive,and
3503,1747,Action,delete
1747,284,Conjunctive,and
2064,1853,Action,classify
1853,1845,Action,according to
1845,5793,Constraint,by
1845,5793,Action,determined
5793,3487,Sequential,
3487,7408,Sequential,
7408,5021,Conjunctive,and
82,6710,Attribute,is
6710,1961,Constraint,of
1961,6102,Constraint,of
2011,4924,Action,represents
4924,5479,Constraint,from
4924,5479,Action,generalized
5479,7032,Constraint,while
5479,7032,Conjunctive,and
5479,793,Attribute,contracting
7032,4924,Action,represents
4924,5479,Constraint,from
4924,5479,Action,generalized
5479,3153,Attribute,expanding
1768,4189,Action,have
1755,2756,Constraint,of
2756,4296,Conjunctive,and
4296,5201,Sequential,
5201,6844,Action,could have
6844,1526,Constraint,on
1526,6006,Sequential,
6006,2735,Constraint,on
4094,3760,Constraint,to
4094,3760,Attribute,is
4094,3760,Action,reach
3760,1819,Sequential,
4827,5571,Conjunctive,and
4827,5571,Conjunctive,or
5571,2735,Attribute,be
2735,5376,Constraint,of
5376,4448,Constraint,at
3760,2735,Sequential,
2735,3061,Constraint,of
3061,5264,Attribute,is
5264,4448,Constraint,of
4448,658,Constraint,for
658,3760,Sequential,
3760,1243,Sequential,
1243,6858,Constraint,as
1243,6858,Action,can be classified
1781,4037,Action,including
4899,3854,Constraint,for
4899,836,Attribute,are
3854,203,Constraint,as
3854,203,Constraint,in
3854,203,Action,shown
5201,6193,Attribute,can easily handle
5696,1101,Action,add
1101,7387,Constraint,to
7387,7049,Conjunctive,or
7387,6193,Attribute,integrate
7049,2271,Constraint,into
2271,4764,Sequential,
6108,3478,Constraint,like
3478,7409,Attribute,is suggested
3478,7409,Attribute,help
3478,7409,Attribute,design
1054,3760,Constraint,of
3760,7563,Sequential,
7563,3061,Constraint,in
658,6418,Sequential,
6418,11,Constraint,for
6418,11,Action,can be established
11,7486,Sequential,
7486,6914,Conjunctive,and
2609,1195,Sequential,
1195,7563,Action,according to
7563,439,Constraint,at
439,1407,Conjunctive,or
5365,4899,Action,represents
4899,1407,Constraint,of
1407,3653,Sequential,
1079,2660,Sequential,
7805,5165,Action,reflects
5165,5835,Constraint,of
1079,2375,Sequential,
2375,1079,Action,determine
1079,2375,Sequential,
2375,397,Sequential,
397,2375,Sequential,
2375,7522,Action,according to
1588,5131,Constraint,of
5131,1443,Constraint,on
5131,1443,Action,depends
1443,2965,Constraint,on
1477,2869,Attribute,is
1477,2735,Action,re-consider
2735,397,Constraint,at
397,1477,Conjunctive,and
397,1477,Action,adjust
7106,2869,Attribute,is
7106,6593,Action,re-consider
6593,3586,Conjunctive,and
6593,3586,Action,adjust
2122,5201,Sequential,
5201,2866,Action,can construct
2866,5661,Constraint,as
2866,5661,Constraint,in
2866,5661,Action,shown
5661,4181,Constraint,for
4181,203,Constraint,of
7461,7387,Action,allows
7387,5165,Constraint,to
7387,5165,Constraint,into
7387,5165,Action,be joined
5165,1771,Constraint,to
5165,1771,Action,achieve
1771,604,Constraint,of
7749,5165,Constraint,into
5165,1443,Constraint,on
5165,1443,Action,depends
95,45,Constraint,of
494,2345,Constraint,to
494,2345,Constraint,to
494,2345,Action,be joined
494,2345,Action,specify
658,2866,Sequential,
2866,5661,Constraint,of
5661,996,Action,share
996,2345,Conjunctive,and
996,2345,Action,specify
1098,1999,Constraint,as
1098,1999,Constraint,in
1098,1999,Action,shown
45,347,Action,may create
347,2496,Attribute,joining
2866,5965,Attribute,will generate
3225,347,Constraint,in
347,2496,Attribute,should be defined together
1971,1282,Sequential,
3144,7781,Constraint,in
7781,7396,Action,sharing
7396,494,Constraint,of
494,5594,Constraint,into
5594,3877,Conjunctive,and
5594,3877,Action,keep
3877,5687,Constraint,in
5687,4406,Sequential,
4406,347,Constraint,of
1799,5687,Constraint,in
5687,4406,Sequential,
4406,347,Constraint,of
347,1657,Conjunctive,and
347,1657,Action,establish
1657,5594,Constraint,between
5594,5687,Conjunctive,and
658,1193,Constraint,of
658,1193,Action,creating
1193,1507,Constraint,from
1507,3073,Constraint,in
1507,3073,Action,is shown
1507,2345,Action,1.18 specifies
2345,1507,Conjunctive,and
1507,7366,Action,share
7366,2985,Conjunctive,and
6773,7409,Attribute,So can be joined
6773,1853,Constraint,to
6773,1853,Action,finely classify
658,4721,Action,play
4721,4243,Constraint,in
4243,1029,Conjunctive,and
1029,532,Sequential,
7762,2122,Action,learn
2122,6183,Conjunctive,and
6183,1029,Constraint,of
1029,658,Constraint,by
7356,5201,Sequential,
5201,7503,Action,often recalls
7503,1692,Conjunctive,or
1692,4191,Sequential,
4191,658,Sequential,
658,1029,Conjunctive,and
658,1029,Action,when planning
658,1029,Action,evaluating
7804,791,Action,often makes
791,658,Action,when matching
658,1970,Constraint,with
791,4191,Action,also generates
4191,2245,Constraint,of
2245,2990,Constraint,so that
2990,1029,Constraint,during
2990,1029,Action,can emerge
791,5063,Conjunctive,and
5063,874,Action,represent
874,5992,Action,solving
7542,791,Sequential,
791,5063,Conjunctive,and
5063,4721,Action,can play
4721,4533,Constraint,in
4721,4533,Action,raising
4533,786,Constraint,of
791,5843,Sequential,
5843,4899,Constraint,into
5843,4899,Action,can be classified
4899,1677,Constraint,if
2122,4191,Constraint,of
2122,4191,Action,using
4191,7406,Constraint,to
4191,7406,Action,design
2614,4191,Constraint,that
2614,4191,Attribute,is
4191,2864,Attribute,is
3005,6696,Constraint,in
3005,6696,Conjunctive,or
3061,7450,Constraint,in
7450,2553,Sequential,
2553,4191,Constraint,of
4191,7527,Constraint,of
7527,3951,Constraint,to
913,6952,Constraint,of
6952,6775,Action,can help
6290,1657,Action,according to
1657,7363,Constraint,between
2131,7450,Constraint,to
7450,3043,Conjunctive,and
7450,3043,Action,make
6606,4913,Conjunctive,and
4913,2402,Attribute,are
2402,1477,Constraint,of
2402,1477,Action,determining
5608,6794,Constraint,to
5608,6794,Action,can be designed
5608,6794,Action,help
3194,2402,Attribute,is
2402,3728,Constraint,of
5182,7087,Constraint,before
5182,7087,Action,should be carried out
7087,5931,Constraint,of
473,6794,Constraint,to
473,6794,Action,can be designed
473,6794,Action,help
248,2765,Conjunctive,and
248,2765,Action,make
2765,7104,Action,according to
5480,248,Constraint,with
5480,248,Action,satisfies
248,6775,Constraint,to
248,6775,Action,otherwise go
5899,3528,Action,can help
5899,3528,Action,derive out
3528,7230,Sequential,
7021,248,Constraint,of
248,6238,Constraint,on
248,6238,Action,depends
6238,5830,Sequential,
2283,2273,Constraint,of
2273,7406,Sequential,
7406,3712,Conjunctive,and
7406,3712,Action,correspond
3712,1711,Sequential,
4913,3951,Constraint,of
7104,3951,Constraint,in
2786,7034,Attribute,be
625,7104,Sequential,
11,829,Constraint,in
829,7258,Constraint,to
829,7258,Action,may expect
829,7258,Action,locate
7258,7228,Action,according to
7228,6623,Conjunctive,and
6623,829,Conjunctive,but
829,2548,Constraint,to
829,2548,Action,may expect
829,2548,Action,locate
2548,3640,Constraint,to
3640,6246,Conjunctive,and
6246,879,Sequential,
7104,7847,Action,regulates
3204,7461,Constraint,into
3204,7461,Action,can be transformed
1343,2144,Constraint,of
1343,2144,Conjunctive,or
1343,361,Attribute,consists
2144,2040,Conjunctive,and
2040,3617,Constraint,of
3617,5165,Constraint,on
5165,1517,Conjunctive,or
1343,530,Constraint,into
1343,530,Action,can be transformed
530,4227,Conjunctive,and
7727,990,Sequential,
2924,990,Sequential,
990,3617,Sequential,
1149,5365,Action,denotes
6397,3617,Attribute,are
3617,6931,Conjunctive,and
6931,4439,Sequential,
4439,2112,Constraint,of
2112,3874,Attribute,are
3874,990,Constraint,of
990,4184,Constraint,as
990,4184,Constraint,in
990,4184,Action,shown
7882,1343,Sequential,
1343,2144,Constraint,with
2144,7727,Sequential,
7727,990,Sequential,
76,1343,Sequential,
1343,2144,Constraint,with
2144,7727,Sequential,
7727,990,Sequential,
2924,990,Sequential,
3617,5654,Constraint,in
3617,2133,Attribute,is
5654,3204,Sequential,
7406,6526,Attribute,Therefore sat
7406,6526,Attribute,isfies
1343,2144,Action,has
2144,1343,Sequential,
1343,5548,Constraint,into
1343,5548,Action,can be transformed
5548,7538,Conjunctive,and
7538,990,Constraint,for
658,1343,Sequential,
1343,7181,Constraint,with
